run,exp_id,model_id,task,repeat,fold,fold_label,n_train,n_test,n_features,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,mcc,roc_auc,pr_auc,tp,fp,tn,fn,support,n_positive,n_negative,brier,ece,fit_seconds,predict_seconds,params,note,planner_inner_best_score,planner_n_trials,planner_search_seconds,planner_tuning,planner_inner_scores,macro_f1,weighted_f1,macro_precision,macro_recall,n_classes,ovr_auc_macro,precision_normal,recall_normal,f1_normal,support_normal,precision_murmur,recall_murmur,f1_murmur,support_murmur,precision_extrahls,recall_extrahls,f1_extrahls,support_extrahls,precision_artifact,recall_artifact,f1_artifact,support_artifact,precision_extrastole,recall_extrastole,f1_extrastole,support_extrastole,precision_Absent,recall_Absent,f1_Absent,support_Absent,precision_Present,recall_Present,f1_Present,support_Present,precision_Unknown,recall_Unknown,f1_Unknown,support_Unknown
EXP-B1,EXP-B1,M7,pascal_a,4,1,r4f1,62,62,138,0.7096774193548387,0.6130514705882353,,,,,,,,,,,,62.0,,,0.5003091877213027,0.2573916971493865,12.734699,0.146002,"{""members"": {""M3"": {""C"": 0.01, ""class_weight"": ""balanced"", ""gamma"": 0.0001}, ""M4"": {""class_weight"": ""balanced"", ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 100}, ""M5"": {""learning_rate"": 0.0173579720185871, ""max_depth"": 4, ""min_samples_leaf"": 13, ""n_estimators"": 170, ""subsample"": 0.6571467271687763}}}","bayes search inside this training fold, per member",,,98.95,nested-bayes,"{""M3"": 0.696413, ""M4"": 0.696164, ""M5"": 0.637602}",0.5783721359940872,0.6726795889659776,0.5558035714285714,0.6130514705882353,4.0,0.8744659969196867,0.4583333333333333,0.6875,0.55,16.0,0.8125,0.7647058823529411,0.7878787878787878,17.0,0.0,0.0,0.0,9.0,0.9523809523809524,1.0,0.975609756097561,20.0,,,,,,,,,,,,,,,,
EXP-B2,EXP-B2,M1,pascal_b,0,0,r0f0,369,92,138,0.5543478260869565,0.4844663742690058,,,,,,,,,,,,92.0,,,0.6889232889015162,0.2875530906638245,4.618408,0.004445,"{""C"": 0.7455197939848914, ""l1_ratio"": 1.0, ""max_iter"": 5000, ""solver"": ""saga""}",bayes search inside this training fold,0.483647,12.0,116.73,nested-bayes,,0.4853420493664396,0.619694489027734,0.5571638025095472,0.4844663742690058,3.0,0.6638442736367013,0.8085106382978723,0.59375,0.6846846846846847,64.0,0.7692307692307693,0.5263157894736842,0.625,19.0,,,,,,,,,0.09375,0.3333333333333333,0.1463414634146341,9.0,,,,,,,,,,,,
EXP-B2,EXP-B2,M1,pascal_b,0,1,r0f1,369,92,138,0.532608695652174,0.4668920565302143,,,,,,,,,,,,92.0,,,0.8292374686374163,0.4022285607203863,3.692528,0.003692,"{""C"": 321.6415736973637, ""l1_ratio"": 1.0, ""max_iter"": 1000, ""solver"": ""saga""}",bayes search inside this training fold,0.457422,12.0,88.85,nested-bayes,,0.4317166941280416,0.5626384100019622,0.433517368299977,0.4668920565302143,3.0,0.6293309997049229,0.7608695652173914,0.546875,0.6363636363636364,64.0,0.4285714285714285,0.631578947368421,0.5106382978723404,19.0,,,,,,,,,0.1111111111111111,0.2222222222222222,0.1481481481481481,9.0,,,,,,,,,,,,
EXP-B2,EXP-B2,M1,pascal_b,0,2,r0f2,368,93,138,0.5913978494623656,0.5346491228070175,,,,,,,,,,,,93.0,,,0.7253893115591663,0.3430705237972708,0.123515,0.003056,"{""C"": 5.924085907759598, ""l1_ratio"": 0.0, ""max_iter"": 1000, ""solver"": ""lbfgs""}",bayes search inside this training fold,0.466428,12.0,37.98,nested-bayes,,0.5032515793385358,0.6208568585847688,0.505377302436126,0.5346491228070175,3.0,0.6805334559900466,0.7843137254901961,0.625,0.6956521739130435,64.0,0.55,0.5789473684210527,0.5641025641025641,19.0,,,,,,,,,0.1818181818181818,0.4,0.25,10.0,,,,,,,,,,,,
EXP-B2,EXP-B2,M1,pascal_b,0,3,r0f3,369,92,138,0.5760869565217391,0.5000609161793372,,,,,,,,,,,,92.0,,,0.6114209093859972,0.2873808841127142,3.035123,0.003842,"{""C"": 5.316991390353499, ""l1_ratio"": 1.0, ""max_iter"": 1000, ""solver"": ""saga""}",bayes search inside this training fold,0.432672,12.0,98.32,nested-bayes,,0.4838662099153106,0.6147341098933834,0.4951556380127808,0.5000609161793372,3.0,0.7199815084717166,0.7755102040816326,0.59375,0.672566371681416,64.0,0.6190476190476191,0.6842105263157895,0.65,19.0,,,,,,,,,0.0909090909090909,0.2222222222222222,0.1290322580645161,9.0,,,,,,,,,,,,
EXP-B2,EXP-B2,M1,pascal_b,0,4,r0f4,369,92,138,0.5760869565217391,0.457876461988304,,,,,,,,,,,,92.0,,,0.6152213819025167,0.2201518508482491,3.135908,0.004155,"{""C"": 1.095960267094766, ""l1_ratio"": 1.0, ""max_iter"": 1000, ""solver"": ""saga""}",bayes search inside this training fold,0.425252,12.0,78.71,nested-bayes,,0.4478611811980189,0.5969840917955657,0.472425032594524,0.457876461988304,3.0,0.6551458845547443,0.7288135593220338,0.671875,0.6991869918699187,64.0,0.5384615384615384,0.3684210526315789,0.4375,19.0,,,,,,,,,0.15,0.3333333333333333,0.2068965517241379,9.0,,,,,,,,,,,,
EXP-B2,EXP-B2,M3,pascal_b,0,0,r0f0,369,92,138,0.7391304347826086,0.4035087719298245,,,,,,,,,,,,92.0,,,0.4172325830079639,0.0641855033020492,0.12687,0.059345,"{""C"": 486.27850415982226, ""class_weight"": null, ""gamma"": 0.01177502825262823}",bayes search inside this training fold,0.392702,12.0,9.44,nested-bayes,,0.3966437833714721,0.6576460053725998,0.5757575757575758,0.4035087719298245,3.0,0.6259487346997309,0.7272727272727273,1.0,0.8421052631578947,64.0,1.0,0.2105263157894736,0.3478260869565217,19.0,,,,,,,,,0.0,0.0,0.0,9.0,,,,,,,,,,,,
EXP-B2,EXP-B2,M3,pascal_b,0,1,r0f1,369,92,138,0.7065217391304348,0.3632127192982455,,,,,,,,,,,,92.0,,,0.4307956853410305,0.0345196219563635,0.123988,0.051916,"{""C"": 0.46458351349909793, ""class_weight"": ""balanced"", ""gamma"": 0.0001}",bayes search inside this training fold,0.389928,12.0,8.67,nested-bayes,,0.3351158645276292,0.6104394326900721,0.4581772784019975,0.3632127192982455,3.0,0.6569569189901479,0.7078651685393258,0.984375,0.8235294117647058,64.0,0.6666666666666666,0.1052631578947368,0.1818181818181818,19.0,,,,,,,,,0.0,0.0,0.0,9.0,,,,,,,,,,,,
EXP-B2,EXP-B2,M3,pascal_b,0,2,r0f2,368,93,138,0.7096774193548387,0.4054276315789473,,,,,,,,,,,,93.0,,,0.4232678387770093,0.0809607955485968,0.132075,0.046858,"{""C"": 89.00792723361438, ""class_weight"": ""balanced"", ""gamma"": 0.01836794243749983}",bayes search inside this training fold,0.390746,12.0,7.96,nested-bayes,,0.3963874388930317,0.6391367914064024,0.4475490196078431,0.4054276315789473,3.0,0.6994414689709935,0.7176470588235294,0.953125,0.8187919463087249,64.0,0.625,0.2631578947368421,0.3703703703703703,19.0,,,,,,,,,0.0,0.0,0.0,10.0,,,,,,,,,,,,
EXP-B2,EXP-B2,M3,pascal_b,0,3,r0f3,369,92,138,0.7608695652173914,0.4509320175438596,,,,,,,,,,,,92.0,,,0.4064824305509695,0.0503635781065065,0.138333,0.060993,"{""C"": 9.643857615941439, ""class_weight"": ""balanced"", ""gamma"": 0.016949768237884747}",bayes search inside this training fold,0.398821,12.0,8.32,nested-bayes,,0.4566232899566233,0.6993297645471558,0.5416666666666666,0.4509320175438596,3.0,0.6098242408441975,0.75,0.984375,0.8513513513513513,64.0,0.875,0.3684210526315789,0.5185185185185185,19.0,,,,,,,,,0.0,0.0,0.0,9.0,,,,,,,,,,,,
EXP-B2,EXP-B2,M3,pascal_b,0,4,r0f4,369,92,138,0.717391304347826,0.3807565789473684,,,,,,,,,,,,92.0,,,0.4340910105152936,0.0309528309117521,0.143017,0.044918,"{""C"": 10.310748950062829, ""class_weight"": ""balanced"", ""gamma"": 0.018872566170724078}",bayes search inside this training fold,0.39357,12.0,8.19,nested-bayes,,0.3632723112128146,0.6305342751964979,0.4886363636363636,0.3807565789473684,3.0,0.6363066711777933,0.7159090909090909,0.984375,0.8289473684210527,64.0,0.75,0.1578947368421052,0.2608695652173913,19.0,,,,,,,,,0.0,0.0,0.0,9.0,,,,,,,,,,,,
EXP-B2,EXP-B2,M4,pascal_b,0,0,r0f0,369,92,138,0.5869565217391305,0.4559271442495126,,,,,,,,,,,,92.0,,,0.5188866437333117,0.0668969702518494,0.735535,0.130338,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 10, ""max_features"": 0.5, ""min_samples_leaf"": 9, ""n_estimators"": 135}",bayes search inside this training fold,0.450944,12.0,59.74,nested-bayes,,0.4467898459345359,0.6027087202053888,0.4447454844006568,0.4559271442495126,3.0,0.6914620572159434,0.7413793103448276,0.671875,0.7049180327868853,64.0,0.45,0.4736842105263157,0.4615384615384615,19.0,,,,,,,,,0.1428571428571428,0.2222222222222222,0.1739130434782608,9.0,,,,,,,,,,,,
EXP-B2,EXP-B2,M4,pascal_b,0,1,r0f1,369,92,138,0.6195652173913043,0.4838876705653021,,,,,,,,,,,,92.0,,,0.5187246018305435,0.1476640167268222,3.981797,0.653912,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": 0.3, ""min_samples_leaf"": 8, ""n_estimators"": 817}",bayes search inside this training fold,0.432243,12.0,95.4,nested-bayes,,0.4747125484837191,0.6262461133506293,0.4681818181818182,0.4838876705653021,3.0,0.6782430019556948,0.75,0.703125,0.7258064516129032,64.0,0.4545454545454545,0.5263157894736842,0.4878048780487805,19.0,,,,,,,,,0.2,0.2222222222222222,0.2105263157894736,9.0,,,,,,,,,,,,
EXP-B2,EXP-B2,M4,pascal_b,0,2,r0f2,368,93,138,0.5913978494623656,0.409813596491228,,,,,,,,,,,,93.0,,,0.5257917224689718,0.0800366110945921,5.684578,0.676304,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 3, ""n_estimators"": 759}",bayes search inside this training fold,0.486076,12.0,76.17,nested-bayes,,0.4109401709401709,0.600253653156879,0.412568306010929,0.409813596491228,3.0,0.6209197233087941,0.7377049180327869,0.703125,0.72,64.0,0.5,0.5263157894736842,0.5128205128205128,19.0,,,,,,,,,0.0,0.0,0.0,10.0,,,,,,,,,,,,
EXP-B2,EXP-B2,M4,pascal_b,0,3,r0f3,369,92,138,0.6195652173913043,0.4449013157894737,,,,,,,,,,,,92.0,,,0.5229591565396031,0.130654299697555,0.79513,0.181958,"{""class_weight"": null, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 175}",bayes search inside this training fold,0.448875,12.0,78.91,nested-bayes,,0.425720620842572,0.6216620071339053,0.4142372881355932,0.4449013157894737,3.0,0.6892238689525959,0.7627118644067796,0.703125,0.7317073170731707,64.0,0.48,0.631578947368421,0.5454545454545454,19.0,,,,,,,,,0.0,0.0,0.0,9.0,,,,,,,,,,,,
EXP-B2,EXP-B2,M4,pascal_b,0,4,r0f4,369,92,138,0.6304347826086957,0.3514254385964912,,,,,,,,,,,,92.0,,,0.5175121793401961,0.1141857658777235,0.768989,0.283011,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""n_estimators"": 190}",bayes search inside this training fold,0.490385,12.0,61.97,nested-bayes,,0.3442080378250591,0.5879124267653407,0.354978354978355,0.3514254385964912,3.0,0.5902866452592394,0.7012987012987013,0.84375,0.7659574468085106,64.0,0.3636363636363636,0.2105263157894736,0.2666666666666666,19.0,,,,,,,,,0.0,0.0,0.0,9.0,,,,,,,,,,,,
EXP-B2,EXP-B2,M5,pascal_b,0,0,r0f0,369,92,138,0.75,0.4703947368421052,,,,,,,,,,,,92.0,,,0.3975001103763463,0.1257496089663263,6.336447,0.012064,"{""learning_rate"": 0.08884909929476544, ""max_depth"": 8, ""min_samples_leaf"": 20, ""n_estimators"": 139, ""subsample"": 0.6003115063364057}",bayes search inside this training fold,0.447278,5.0,166.83,nested-bayes,,0.4797202797202797,0.7076771055031925,0.5258918296892982,0.4703947368421052,3.0,0.7198888677787103,0.759493670886076,0.9375,0.8391608391608392,64.0,0.8181818181818182,0.4736842105263157,0.6,19.0,,,,,,,,,0.0,0.0,0.0,9.0,,,,,,,,,,,,
EXP-B2,EXP-B2,M5,pascal_b,0,1,r0f1,369,92,138,0.6739130434782609,0.409265350877193,,,,,,,,,,,,92.0,,,0.4495729480130143,0.0768666663915596,67.118415,0.038568,"{""learning_rate"": 0.0031266912307463765, ""max_depth"": 7, ""min_samples_leaf"": 9, ""n_estimators"": 658, ""subsample"": 0.8387400631785948}",bayes search inside this training fold,0.441936,5.0,233.33,nested-bayes,,0.4077380952380952,0.6369371118012422,0.4207152496626181,0.409265350877193,3.0,0.6684767418586007,0.7236842105263158,0.859375,0.7857142857142857,64.0,0.5384615384615384,0.3684210526315789,0.4375,19.0,,,,,,,,,0.0,0.0,0.0,9.0,,,,,,,,,,,,
EXP-B2,EXP-B2,M5,pascal_b,0,2,r0f2,368,93,138,0.5268817204301075,0.378563596491228,,,,,,,,,,,,93.0,,,0.5453650587778973,0.083188531390738,34.926805,0.0161,"{""learning_rate"": 0.002563578308271099, ""max_depth"": 3, ""min_samples_leaf"": 20, ""n_estimators"": 712, ""subsample"": 0.9406320391618699}",bayes search inside this training fold,0.491243,5.0,220.82,nested-bayes,,0.3735261546479057,0.5460945068199823,0.3752525252525252,0.378563596491228,3.0,0.6059591206095781,0.7090909090909091,0.609375,0.6554621848739496,64.0,0.4166666666666667,0.5263157894736842,0.4651162790697674,19.0,,,,,,,,,0.0,0.0,0.0,10.0,,,,,,,,,,,,
EXP-B2,EXP-B2,M5,pascal_b,0,3,r0f3,369,92,138,0.7717391304347826,0.524975633528265,,,,,,,,,,,,92.0,,,0.4171702883294794,0.1682055153885694,4.552154,0.00635,"{""learning_rate"": 0.3992187955073186, ""max_depth"": 2, ""min_samples_leaf"": 1, ""n_estimators"": 114, ""subsample"": 0.954254750081434}",bayes search inside this training fold,0.422073,5.0,161.14,nested-bayes,,0.5496031746031746,0.7416537267080746,0.6306792622582097,0.524975633528265,3.0,0.68360582519306,0.7894736842105263,0.9375,0.8571428571428571,64.0,0.7692307692307693,0.5263157894736842,0.625,19.0,,,,,,,,,0.3333333333333333,0.1111111111111111,0.1666666666666666,9.0,,,,,,,,,,,,
EXP-B2,EXP-B2,M5,pascal_b,0,4,r0f4,369,92,138,0.6195652173913043,0.3585526315789473,,,,,,,,,,,,92.0,,,0.5548289847855805,0.162940799616409,10.511186,0.010962,"{""learning_rate"": 0.0036313332781429046, ""max_depth"": 4, ""min_samples_leaf"": 15, ""n_estimators"": 236, ""subsample"": 0.7003765882528383}",bayes search inside this training fold,0.477674,5.0,174.02,nested-bayes,,0.3535671462829736,0.5850260009383798,0.3593162393162393,0.3585526315789473,3.0,0.5839102702552695,0.6933333333333334,0.8125,0.7482014388489209,64.0,0.3846153846153846,0.2631578947368421,0.3125,19.0,,,,,,,,,0.0,0.0,0.0,9.0,,,,,,,,,,,,
EXP-B2,EXP-B2,M6,pascal_b,0,0,r0f0,369,92,138,0.7717391304347826,0.456140350877193,,,,,,,,,,,,92.0,,,0.4037969776034043,0.1066685065613149,9.996761,0.236694,"{""members"": {""M3"": {""C"": 486.27850415982226, ""class_weight"": null, ""gamma"": 0.01177502825262823}, ""M4"": {""class_weight"": ""balanced_subsample"", ""max_depth"": 10, ""max_features"": 0.5, ""min_samples_leaf"": 9, ""n_estimators"": 135}, ""M5"": {""learning_rate"": 0.08884909929476544, ""max_depth"": 8, ""min_samples_leaf"": 20, ""n_estimators"": 139, ""subsample"": 0.6003115063364057}}}","bayes search inside this training fold, per member",,,236.01,nested-bayes,"{""M3"": 0.392702, ""M4"": 0.450944, ""M5"": 0.447278}",0.4658406470487007,0.7088112500280578,0.5843137254901961,0.456140350877193,3.0,0.6810116096675184,0.7529411764705882,1.0,0.8590604026845637,64.0,1.0,0.3684210526315789,0.5384615384615384,19.0,,,,,,,,,0.0,0.0,0.0,9.0,,,,,,,,,,,,
EXP-B2,EXP-B2,M6,pascal_b,0,1,r0f1,369,92,138,0.7391304347826086,0.4035087719298245,,,,,,,,,,,,92.0,,,0.4215152150301321,0.0901687040834155,104.833972,0.864353,"{""members"": {""M3"": {""C"": 0.46458351349909793, ""class_weight"": ""balanced"", ""gamma"": 0.0001}, ""M4"": {""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": 0.3, ""min_samples_leaf"": 8, ""n_estimators"": 817}, ""M5"": {""learning_rate"": 0.0031266912307463765, ""max_depth"": 7, ""min_samples_leaf"": 9, ""n_estimators"": 658, ""subsample"": 0.8387400631785948}}}","bayes search inside this training fold, per member",,,337.4,nested-bayes,"{""M3"": 0.389928, ""M4"": 0.432243, ""M5"": 0.441936}",0.3966437833714721,0.6576460053725998,0.5757575757575758,0.4035087719298245,3.0,0.6960091466649376,0.7272727272727273,1.0,0.8421052631578947,64.0,1.0,0.2105263157894736,0.3478260869565217,19.0,,,,,,,,,0.0,0.0,0.0,9.0,,,,,,,,,,,,
EXP-B2,EXP-B2,M6,pascal_b,0,2,r0f2,368,93,138,0.7419354838709677,0.4457236842105263,,,,,,,,,,,,93.0,,,0.4281128342682502,0.1057340964220395,74.452655,0.785514,"{""members"": {""M3"": {""C"": 89.00792723361438, ""class_weight"": ""balanced"", ""gamma"": 0.01836794243749983}, ""M4"": {""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 3, ""n_estimators"": 759}, ""M5"": {""learning_rate"": 0.002563578308271099, ""max_depth"": 3, ""min_samples_leaf"": 20, ""n_estimators"": 712, ""subsample"": 0.9406320391618699}}}","bayes search inside this training fold, per member",,,304.94,nested-bayes,"{""M3"": 0.390746, ""M4"": 0.486076, ""M5"": 0.491243}",0.4459459459459459,0.6787271142109852,0.5052910052910052,0.4457236842105263,3.0,0.6289221947632586,0.7380952380952381,0.96875,0.8378378378378378,64.0,0.7777777777777778,0.3684210526315789,0.5,19.0,,,,,,,,,0.0,0.0,0.0,10.0,,,,,,,,,,,,
EXP-B2,EXP-B2,M6,pascal_b,0,3,r0f3,369,92,138,0.75,0.4210526315789473,,,,,,,,,,,,92.0,,,0.3977866286674225,0.04385271062696,9.605077,0.246304,"{""members"": {""M3"": {""C"": 9.643857615941439, ""class_weight"": ""balanced"", ""gamma"": 0.016949768237884747}, ""M4"": {""class_weight"": null, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 175}, ""M5"": {""learning_rate"": 0.3992187955073186, ""max_depth"": 2, ""min_samples_leaf"": 1, ""n_estimators"": 114, ""subsample"": 0.954254750081434}}}","bayes search inside this training fold, per member",,,248.37,nested-bayes,"{""M3"": 0.398821, ""M4"": 0.448875, ""M5"": 0.422073}",0.4214495952906549,0.6757426336500624,0.578544061302682,0.4210526315789473,3.0,0.6867731176864679,0.735632183908046,1.0,0.847682119205298,64.0,1.0,0.2631578947368421,0.4166666666666667,19.0,,,,,,,,,0.0,0.0,0.0,9.0,,,,,,,,,,,,
EXP-B2,EXP-B2,M6,pascal_b,0,4,r0f4,369,92,138,0.7282608695652174,0.3859649122807018,,,,,,,,,,,,92.0,,,0.4362209279784043,0.0384441150374637,20.487581,0.28175,"{""members"": {""M3"": {""C"": 10.310748950062829, ""class_weight"": ""balanced"", ""gamma"": 0.018872566170724078}, ""M4"": {""class_weight"": ""balanced_subsample"", ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""n_estimators"": 190}, ""M5"": {""learning_rate"": 0.0036313332781429046, ""max_depth"": 4, ""min_samples_leaf"": 15, ""n_estimators"": 236, ""subsample"": 0.7003765882528383}}}","bayes search inside this training fold, per member",,,244.18,nested-bayes,"{""M3"": 0.39357, ""M4"": 0.490385, ""M5"": 0.477674}",0.369776193305605,0.6383076287168359,0.5730337078651685,0.3859649122807018,3.0,0.6206226187279071,0.7191011235955056,1.0,0.8366013071895425,64.0,1.0,0.1578947368421052,0.2727272727272727,19.0,,,,,,,,,0.0,0.0,0.0,9.0,,,,,,,,,,,,
EXP-B2,EXP-B2,M7,pascal_b,0,0,r0f0,369,92,138,0.782608695652174,0.4736842105263157,,,,,,,,,,,,92.0,,,0.4047343289688801,0.1331127962830426,33.129903,0.320252,"{""members"": {""M3"": {""C"": 486.27850415982226, ""class_weight"": null, ""gamma"": 0.01177502825262823}, ""M4"": {""class_weight"": ""balanced_subsample"", ""max_depth"": 10, ""max_features"": 0.5, ""min_samples_leaf"": 9, ""n_estimators"": 135}, ""M5"": {""learning_rate"": 0.08884909929476544, ""max_depth"": 8, ""min_samples_leaf"": 20, ""n_estimators"": 139, ""subsample"": 0.6003115063364057}}}","bayes search inside this training fold, per member",,,236.01,nested-bayes,"{""M3"": 0.392702, ""M4"": 0.450944, ""M5"": 0.447278}",0.4858191524858191,0.7240283762022893,0.5873015873015873,0.4736842105263157,3.0,0.681181550877926,0.7619047619047619,1.0,0.8648648648648649,64.0,1.0,0.4210526315789473,0.5925925925925926,19.0,,,,,,,,,0.0,0.0,0.0,9.0,,,,,,,,,,,,
EXP-B2,EXP-B2,M7,pascal_b,0,1,r0f1,369,92,138,0.7282608695652174,0.4106359649122806,,,,,,,,,,,,92.0,,,0.4377669864075609,0.1392776824257446,292.911396,0.88211,"{""members"": {""M3"": {""C"": 0.46458351349909793, ""class_weight"": ""balanced"", ""gamma"": 0.0001}, ""M4"": {""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": 0.3, ""min_samples_leaf"": 8, ""n_estimators"": 817}, ""M5"": {""learning_rate"": 0.0031266912307463765, ""max_depth"": 7, ""min_samples_leaf"": 9, ""n_estimators"": 658, ""subsample"": 0.8387400631785948}}}","bayes search inside this training fold, per member",,,337.4,nested-bayes,"{""M3"": 0.389928, ""M4"": 0.432243, ""M5"": 0.441936}",0.4056100499053519,0.658363448631905,0.4812324929971989,0.4106359649122806,3.0,0.699518957119893,0.7294117647058823,0.96875,0.8322147651006712,64.0,0.7142857142857143,0.2631578947368421,0.3846153846153846,19.0,,,,,,,,,0.0,0.0,0.0,9.0,,,,,,,,,,,,
EXP-B2,EXP-B2,M7,pascal_b,0,2,r0f2,368,93,138,0.5913978494623656,0.409813596491228,,,,,,,,,,,,93.0,,,0.5257917224689718,0.080036611094592,218.743793,0.77853,"{""members"": {""M3"": {""C"": 89.00792723361438, ""class_weight"": ""balanced"", ""gamma"": 0.01836794243749983}, ""M4"": {""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 3, ""n_estimators"": 759}, ""M5"": {""learning_rate"": 0.002563578308271099, ""max_depth"": 3, ""min_samples_leaf"": 20, ""n_estimators"": 712, ""subsample"": 0.9406320391618699}}}","bayes search inside this training fold, per member",,,304.94,nested-bayes,"{""M3"": 0.390746, ""M4"": 0.486076, ""M5"": 0.491243}",0.4109401709401709,0.600253653156879,0.412568306010929,0.409813596491228,3.0,0.6209197233087941,0.7377049180327869,0.703125,0.72,64.0,0.5,0.5263157894736842,0.5128205128205128,19.0,,,,,,,,,0.0,0.0,0.0,10.0,,,,,,,,,,,,
EXP-B2,EXP-B2,M7,pascal_b,0,3,r0f3,369,92,138,0.75,0.4210526315789473,,,,,,,,,,,,92.0,,,0.3966440927001197,0.0451869274030303,35.163176,0.246889,"{""members"": {""M3"": {""C"": 9.643857615941439, ""class_weight"": ""balanced"", ""gamma"": 0.016949768237884747}, ""M4"": {""class_weight"": null, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 175}, ""M5"": {""learning_rate"": 0.3992187955073186, ""max_depth"": 2, ""min_samples_leaf"": 1, ""n_estimators"": 114, ""subsample"": 0.954254750081434}}}","bayes search inside this training fold, per member",,,248.37,nested-bayes,"{""M3"": 0.398821, ""M4"": 0.448875, ""M5"": 0.422073}",0.4214495952906549,0.6757426336500624,0.578544061302682,0.4210526315789473,3.0,0.6672799853612732,0.735632183908046,1.0,0.847682119205298,64.0,1.0,0.2631578947368421,0.4166666666666667,19.0,,,,,,,,,0.0,0.0,0.0,9.0,,,,,,,,,,,,
EXP-B2,EXP-B2,M7,pascal_b,0,4,r0f4,369,92,138,0.7282608695652174,0.3859649122807018,,,,,,,,,,,,92.0,,,0.4402614736818479,0.0789372382310466,66.536719,0.302833,"{""members"": {""M3"": {""C"": 10.310748950062829, ""class_weight"": ""balanced"", ""gamma"": 0.018872566170724078}, ""M4"": {""class_weight"": ""balanced_subsample"", ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""n_estimators"": 190}, ""M5"": {""learning_rate"": 0.0036313332781429046, ""max_depth"": 4, ""min_samples_leaf"": 15, ""n_estimators"": 236, ""subsample"": 0.7003765882528383}}}","bayes search inside this training fold, per member",,,244.18,nested-bayes,"{""M3"": 0.39357, ""M4"": 0.490385, ""M5"": 0.477674}",0.369776193305605,0.6383076287168359,0.5730337078651685,0.3859649122807018,3.0,0.6079642557280082,0.7191011235955056,1.0,0.8366013071895425,64.0,1.0,0.1578947368421052,0.2727272727272727,19.0,,,,,,,,,0.0,0.0,0.0,9.0,,,,,,,,,,,,
EXP-C1-three_class,EXP-C1,M3,circor_murmur,0,0,r0f0,2530,633,138,0.7993680884676145,0.4206029951740018,,,,,,,,,,,,633.0,,,0.3225499682087297,0.0355484172961522,3.929684,1.918858,"{""C"": 23.937418592190927, ""class_weight"": ""balanced"", ""gamma"": 0.011938521011127445}",bayes search inside this training fold,0.41832,12.0,96.96,nested-bayes,,0.4309022807788685,0.7478282024929371,0.5302325581395348,0.4206029951740018,3.0,0.7079223497312528,,,,,,,,,,,,,,,,,,,,,0.8,0.9853862212943632,0.883068288119738,479.0,0.7906976744186046,0.2764227642276423,0.4096385542168674,123.0,0.0,0.0,0.0,31.0
EXP-C1-three_class,EXP-C1,M3,circor_murmur,0,1,r0f1,2530,633,138,0.8088467614533965,0.4435883480173714,,,,,,,,,,,,633.0,,,0.3211397012418451,0.0400246682704189,4.036538,1.676781,"{""C"": 4.846377926629961, ""class_weight"": ""balanced"", ""gamma"": 0.01706971857386489}",bayes search inside this training fold,0.406522,12.0,93.3,nested-bayes,,0.4590566122577454,0.764344453586831,0.5447173308619092,0.4435883480173714,3.0,0.7221970039807197,,,,,,,,,,,,,,,,,,,,,0.8072289156626506,0.9811715481171548,0.8857412653446648,478.0,0.8269230769230769,0.3495934959349593,0.4914285714285714,123.0,0.0,0.0,0.0,32.0
EXP-C1-three_class,EXP-C1,M3,circor_murmur,0,2,r0f2,2530,633,138,0.7677725118483413,0.380719395330004,,,,,,,,,,,,633.0,,,0.3693063055867205,0.0369798598694193,2.869717,1.74886,"{""C"": 3.254245444139968, ""class_weight"": ""balanced"", ""gamma"": 0.013031526519601575}",bayes search inside this training fold,0.44583,12.0,91.66,nested-bayes,,0.3764441780379159,0.7041385236707529,0.4646469606206422,0.380719395330004,3.0,0.6552173782685675,,,,,,,,,,,,,,,,,,,,,0.7762938230383973,0.9728033472803348,0.8635097493036211,478.0,0.6176470588235294,0.1693548387096774,0.2658227848101265,124.0,0.0,0.0,0.0,31.0
