time_sec,amplitude
0.0605,-0.01165771484375
0.06075,-0.0086669921875
0.061,-0.002685546875
0.06125,-0.006866455078125
0.0615,0.00140380859375
0.06175,0.010101318359375
0.062,0.010894775390625
0.06225,0.009033203125
0.0625,0.008758544921875
0.06275,0.018890380859375
0.063,0.014434814453125
0.06325,0.0108642578125
0.0635,0.014373779296875
0.06375,0.013275146484375
0.064,0.007904052734375
0.06425,0.003448486328125
0.0645,0.010894775390625
0.06475,0.00982666015625
0.065,-0.004852294921875
0.06525,-0.003662109375
0.0655,0.002716064453125
0.06575,-0.009674072265625
0.066,-0.01080322265625
0.06625,-0.01129150390625
0.0665,-0.0201416015625
0.06675,-0.015380859375
0.067,-0.010772705078125
0.06725,-0.02142333984375
0.0675,-0.019866943359375
0.06775,-0.013275146484375
0.068,-0.0137939453125
0.06825,-0.01324462890625
0.0685,-0.024749755859375
0.06875,-0.01751708984375
0.069,-0.0089111328125
0.06925,-0.0108642578125
0.0695,-0.0167236328125
0.06975,-0.019073486328125
0.07,-0.009796142578125
0.07025,-0.010223388671875
0.0705,-0.01251220703125
0.07075,-0.012176513671875
0.071,-0.005615234375
0.07125,-0.013275146484375
0.0715,-0.018585205078125
0.07175,-0.015228271484375
0.072,-0.012298583984375
0.07225,-0.01202392578125
0.0725,-0.015167236328125
0.07275,-0.01776123046875
0.073,-0.0145263671875
0.07325,-0.01318359375
0.0735,-0.01422119140625
0.07375,-0.014404296875
0.074,-0.02410888671875
0.07425,-0.021697998046875
0.0745,-0.008056640625
0.07475,-0.017333984375
0.075,-0.016845703125
0.07525,-0.011016845703125
0.0755,-0.01336669921875
0.07575,-0.017486572265625
0.076,-0.01409912109375
0.07625,-0.00531005859375
0.0765,-0.00799560546875
0.07675,-0.005126953125
0.077,-0.0059814453125
0.07725,-0.007720947265625
0.0775,-0.00244140625
0.07775,-0.002532958984375
0.078,-0.009002685546875
0.07825,-0.00885009765625
0.0785,-0.0025634765625
0.07875,-0.001251220703125
0.079,0.004608154296875
0.07925,0.00640869140625
0.0795,0.0028076171875
0.07975,0.0084228515625
0.08,0.004180908203125
0.08025,-0.001922607421875
0.0805,0.010345458984375
0.08075,0.006805419921875
0.081,0.006744384765625
0.08125,0.00933837890625
0.0815,0.005615234375
0.08175,0.00799560546875
0.082,0.0010986328125
0.08225,0.00250244140625
0.0825,0.002777099609375
0.08275,-0.000213623046875
0.083,0.007110595703125
0.08325,0.005218505859375
0.0835,-0.0037841796875
0.08375,0.001953125
0.084,0.00506591796875
0.08425,-0.00677490234375
0.0845,-0.0042724609375
0.08475,0.00396728515625
0.085,0.002410888671875
0.08525,0.006072998046875
0.0855,0.002899169921875
0.08575,-6.103515625e-05
0.086,0.00018310546875
0.08625,0.007537841796875
0.0865,0.0035400390625
0.08675,-0.001434326171875
0.087,0.000396728515625
0.08725,-0.00250244140625
0.0875,0.001953125
0.08775,0.006500244140625
0.088,0.001922607421875
0.08825,0.000152587890625
0.0885,0.00762939453125
0.08875,0.00238037109375
0.089,0.00653076171875
0.08925,0.011749267578125
0.0895,0.008697509765625
0.08975,0.01123046875
0.09,0.003173828125
0.09025,0.003662109375
0.0905,0.007476806640625
0.09075,0.0001220703125
0.091,0.00439453125
0.09125,0.010894775390625
0.0915,0.0113525390625
0.09175,0.0025634765625
0.092,-0.00042724609375
0.09225,0.0120849609375
0.0925,0.014404296875
0.09275,0.011138916015625
0.093,0.015411376953125
0.09325,0.018707275390625
0.0935,0.014068603515625
0.09375,0.011016845703125
0.094,0.012054443359375
0.09425,0.01116943359375
0.0945,0.00909423828125
0.09475,0.010040283203125
0.095,0.0174560546875
0.09525,0.012237548828125
0.0955,0.01019287109375
0.09575,0.013824462890625
0.096,0.00067138671875
0.09625,0.002593994140625
0.0965,0.016448974609375
0.09675,0.00927734375
0.097,0.0107421875
0.09725,0.013031005859375
0.0975,0.001312255859375
0.09775,0.0062255859375
0.098,-0.000457763671875
0.09825,-0.00634765625
0.0985,0.001373291015625
0.09875,-0.003082275390625
0.099,0.001495361328125
0.09925,-0.0009765625
0.0995,-0.003143310546875
0.09975,-0.004547119140625
0.1,-0.002410888671875
0.10025,-0.004791259765625
0.1005,-0.011444091796875
0.10075,-9.1552734375e-05
0.101,-0.0020751953125
0.10125,-0.00567626953125
0.1015,0.000762939453125
0.10175,0.00262451171875
0.102,-0.0029296875
0.10225,-0.0037841796875
0.1025,0.00238037109375
0.10275,-0.004791259765625
0.103,0.0010986328125
0.10325,0.00347900390625
0.1035,-0.002655029296875
0.10375,0.00775146484375
0.104,-0.004669189453125
0.10425,0.002471923828125
0.1045,0.020111083984375
0.10475,-0.00048828125
0.105,0.000457763671875
0.10525,0.01593017578125
0.1055,0.0166015625
0.10575,0.016815185546875
0.106,0.014068603515625
0.10625,0.01312255859375
0.1065,0.024658203125
0.10675,0.022705078125
0.107,0.018157958984375
0.10725,0.025543212890625
0.1075,0.02197265625
0.10775,0.017364501953125
0.108,0.020416259765625
0.10825,0.022125244140625
0.1085,0.006622314453125
0.10875,0.0081787109375
0.109,0.01776123046875
0.10925,0.016265869140625
0.1095,0.014556884765625
0.10975,0.014617919921875
0.11,0.002349853515625
0.11025,0.003875732421875
0.1105,0.0146484375
0.11075,-0.001678466796875
0.111,-0.00177001953125
0.11125,0.006591796875
0.1115,-0.00030517578125
0.11175,0.00067138671875
0.112,0.00518798828125
0.11225,0.005706787109375
0.1125,-0.00103759765625
0.11275,0.001861572265625
0.113,0.006622314453125
0.11325,-0.00726318359375
0.1135,-0.001495361328125
0.11375,0.001953125
0.114,0.0003662109375
0.11425,0.00830078125
0.1145,0.000823974609375
0.11475,0.001983642578125
0.115,-0.003021240234375
0.11525,-0.000732421875
0.1155,0.0054931640625
0.11575,0.004913330078125
0.116,-0.006317138671875
0.11625,-0.00787353515625
0.1165,0.0101318359375
0.11675,0.003448486328125
0.117,-0.00323486328125
0.11725,-0.00140380859375
0.1175,-0.011016845703125
0.11775,0.003204345703125
0.118,-0.008544921875
0.11825,-0.00982666015625
0.1185,0.003265380859375
0.11875,-0.005462646484375
0.119,-0.00555419921875
0.11925,0.00030517578125
0.1195,-0.000701904296875
0.11975,-0.00103759765625
0.12,0.0001220703125
0.12025,-0.002685546875
0.1205,-0.007415771484375
0.12075,-0.006622314453125
0.121,0.0050048828125
0.12125,-0.006805419921875
0.1215,-0.00762939453125
0.12175,0.002899169921875
0.122,-0.0076904296875
0.12225,-0.004791259765625
0.1225,-0.003143310546875
0.12275,-0.005462646484375
0.123,-0.007293701171875
0.12325,-0.00872802734375
0.1235,-0.01080322265625
0.12375,-0.00640869140625
0.124,-0.01043701171875
0.12425,-0.003936767578125
0.1245,-0.003326416015625
0.12475,-0.01177978515625
0.125,-0.002410888671875
0.12525,-0.008453369140625
0.1255,-0.009857177734375
0.12575,0.001922607421875
0.126,-0.006011962890625
0.12625,-0.013092041015625
0.1265,-0.00714111328125
0.12675,-0.008392333984375
0.127,-0.010589599609375
0.12725,-0.01202392578125
0.1275,-0.0087890625
0.12775,-0.01080322265625
0.128,-0.011444091796875
0.12825,-0.001678466796875
0.1285,-0.007293701171875
0.12875,-0.00823974609375
0.129,-0.009857177734375
0.12925,-0.0107421875
0.1295,-0.003387451171875
0.12975,-0.00958251953125
0.13,-0.006683349609375
0.13025,-0.004974365234375
0.1305,-0.01080322265625
0.13075,-0.003021240234375
0.131,-0.00457763671875
0.13125,-0.007843017578125
0.1315,0.003326416015625
0.13175,-0.0048828125
0.132,-0.004302978515625
0.13225,-0.003143310546875
0.1325,-0.007965087890625
0.13275,-0.0087890625
0.133,-0.003814697265625
0.13325,0.002960205078125
0.1335,-0.0048828125
0.13375,-0.003509521484375
0.134,-0.0003662109375
0.13425,0.004730224609375
0.1345,-0.002685546875
0.13475,-0.00543212890625
0.135,-0.000152587890625
0.13525,-0.00872802734375
0.1355,-0.0003662109375
0.13575,0.008636474609375
0.136,-0.00341796875
0.13625,0.002105712890625
0.1365,0.00799560546875
0.13675,-0.0018310546875
0.137,-0.000213623046875
0.13725,0.00518798828125
0.1375,0.0020751953125
0.13775,0.0025634765625
0.138,-0.00128173828125
0.13825,0.00079345703125
0.1385,0.00140380859375
0.13875,-0.002166748046875
0.139,-0.000457763671875
0.13925,-0.002899169921875
0.1395,-0.00445556640625
0.13975,-0.0008544921875
0.14,0.00177001953125
0.14025,-0.0020751953125
0.1405,0.00390625
0.14075,0.0030517578125
0.141,-0.0052490234375
0.14125,-0.002410888671875
0.1415,0.000701904296875
0.14175,-0.00054931640625
0.142,-0.005706787109375
0.14225,0.000152587890625
0.1425,-0.005615234375
0.14275,-0.005584716796875
0.143,0.006072998046875
0.14325,-0.00811767578125
0.1435,-0.006134033203125
0.14375,-0.01165771484375
0.144,-0.01568603515625
0.14425,-0.001953125
0.1445,-0.01666259765625
0.14475,-0.00732421875
0.145,0.003753662109375
0.14525,-0.005126953125
0.1455,-0.001556396484375
0.14575,-0.001678466796875
0.146,0.001251220703125
0.14625,-0.00177001953125
0.1465,0.002227783203125
0.14675,-0.00347900390625
0.147,0.00048828125
0.14725,0.007965087890625
0.1475,-0.003173828125
0.14775,-0.001983642578125
0.148,0.005126953125
0.14825,-0.000244140625
0.1485,0.002227783203125
0.14875,0.0101318359375
0.149,0.0069580078125
0.14925,0.00897216796875
0.1495,0.0074462890625
0.14975,-0.00250244140625
0.15,0.0029296875
0.15025,0.00274658203125
0.1505,-0.00164794921875
0.15075,0.005340576171875
0.151,-0.003570556640625
0.15125,0.005859375
0.1515,0.008392333984375
0.15175,0.003143310546875
0.152,0.001922607421875
0.15225,-0.004669189453125
0.1525,-0.012359619140625
0.15275,-0.008453369140625
0.153,0.002197265625
0.15325,0.001007080078125
0.1535,0.009490966796875
0.15375,0.001800537109375
0.154,-0.017791748046875
0.15425,-0.00677490234375
0.1545,0.010284423828125
0.15475,-0.003662109375
0.155,0.0009765625
0.15525,-0.003265380859375
0.1555,-0.013702392578125
0.15575,-0.00634765625
0.156,-0.002105712890625
0.15625,0.005340576171875
0.1565,-0.01202392578125
0.15675,-0.0159912109375
0.157,-0.006500244140625
0.15725,-0.00433349609375
0.1575,-0.003448486328125
0.15775,0.006866455078125
0.158,-0.007659912109375
0.15825,-0.02325439453125
0.1585,-0.00604248046875
0.15875,-0.00738525390625
0.159,-0.00872802734375
0.15925,-0.0032958984375
0.1595,-0.007415771484375
0.15975,-0.008697509765625
0.16,-0.002655029296875
0.16025,-0.00787353515625
0.1605,-0.00128173828125
0.16075,-0.005035400390625
0.161,-0.009368896484375
0.16125,0.00299072265625
0.1615,-0.00360107421875
0.16175,-0.008056640625
0.162,0.006561279296875
0.16225,0.000457763671875
0.1625,-0.005615234375
0.16275,-0.005340576171875
0.163,-0.00323486328125
0.16325,0.001953125
0.1635,0.0015869140625
0.16375,0.0018310546875
0.164,-0.00341796875
0.16425,0.000396728515625
0.1645,0.004547119140625
0.16475,9.1552734375e-05
0.165,-0.0013427734375
0.16525,0.00311279296875
0.1655,0.006622314453125
0.16575,0.005340576171875
0.166,0.00592041015625
0.16625,0.00811767578125
0.1665,0.00128173828125
0.16675,0.0006103515625
0.167,0.0084228515625
0.16725,0.001983642578125
0.1675,0.00897216796875
0.16775,0.01239013671875
0.168,0.0074462890625
0.16825,0.003082275390625
0.1685,0.002288818359375
0.16875,0.01409912109375
0.169,0.006195068359375
0.16925,0.005767822265625
0.1695,0.008514404296875
0.16975,0.010009765625
0.17,0.00537109375
0.17025,0.001495361328125
0.1705,0.00396728515625
0.17075,0.004486083984375
0.171,-0.006744384765625
0.17125,-0.0047607421875
0.1715,0.00726318359375
0.17175,0.001007080078125
0.172,-0.00323486328125
0.17225,-0.002410888671875
0.1725,-0.001312255859375
0.17275,-0.008026123046875
0.173,-0.0009765625
0.17325,-0.000946044921875
0.1735,-0.011474609375
0.17375,-0.0013427734375
0.174,0.00189208984375
0.17425,-0.00457763671875
0.1745,-0.0048828125
0.17475,0.00177001953125
0.175,-0.00390625
0.17525,-0.009063720703125
0.1755,-0.00042724609375
0.17575,0.002838134765625
0.176,-0.00567626953125
0.17625,-0.002593994140625
0.1765,0.00177001953125
0.17675,0.004852294921875
0.177,-0.00146484375
0.17725,-0.001708984375
0.1775,0.001739501953125
0.17775,-0.01177978515625
0.178,0.00030517578125
0.17825,0.004974365234375
0.1785,0.0037841796875
0.17875,-0.000762939453125
0.179,-9.1552734375e-05
0.17925,0.01092529296875
0.1795,0.00030517578125
0.17975,0.00225830078125
0.18,0.00543212890625
0.18025,-0.00262451171875
0.1805,-0.00311279296875
0.18075,-0.000579833984375
0.181,0.009765625
0.18125,-0.005615234375
0.1815,-0.00408935546875
0.18175,0.0086669921875
0.182,-0.00103759765625
0.18225,-0.000152587890625
0.1825,-0.007537841796875
0.18275,-0.00189208984375
0.183,0.00616455078125
0.18325,0.00054931640625
0.1835,0.002777099609375
0.18375,-0.003326416015625
0.184,0.006988525390625
0.18425,0.015045166015625
0.1845,-0.00146484375
0.18475,0.000244140625
0.185,0.008575439453125
0.18525,-0.008148193359375
0.1855,-0.005615234375
0.18575,0.00128173828125
0.186,-0.003509521484375
0.18625,-0.005401611328125
0.1865,-0.005645751953125
0.18675,0.002960205078125
0.187,0.003173828125
0.18725,-0.002655029296875
0.1875,-0.001678466796875
0.18775,0.002960205078125
0.188,0.008209228515625
0.18825,0.000885009765625
0.1885,-0.009033203125
0.18875,0.00152587890625
0.189,0.003143310546875
0.18925,0.000885009765625
0.1895,0.001434326171875
0.18975,0.004302978515625
0.19,0.012847900390625
0.19025,-0.0001220703125
0.1905,0.0025634765625
0.19075,0.010040283203125
0.191,-0.009063720703125
0.19125,0.00347900390625
0.1915,0.009765625
0.19175,-0.003387451171875
0.192,0.005462646484375
0.19225,-0.001800537109375
0.1925,-0.00408935546875
0.19275,0.0040283203125
0.193,-0.004669189453125
0.19325,0.00042724609375
0.1935,0.001373291015625
0.19375,-0.0035400390625
0.194,-0.0084228515625
0.19425,-0.00262451171875
0.1945,0.000518798828125
0.19475,-0.014251708984375
0.195,-0.0074462890625
0.19525,0.0103759765625
0.1955,-0.00152587890625
0.19575,-0.009033203125
0.196,0.006256103515625
0.19625,-0.000457763671875
0.1965,-0.002471923828125
0.19675,-0.0013427734375
0.197,0.00115966796875
0.19725,0.007781982421875
0.1975,-0.009307861328125
0.19775,9.1552734375e-05
0.198,0.007415771484375
0.19825,0.0015869140625
0.1985,0.010650634765625
0.19875,0.01226806640625
0.199,0.01190185546875
0.19925,0.00286865234375
0.1995,0.000335693359375
0.19975,0.006500244140625
0.2,0.001220703125
0.20025,-0.010009765625
0.2005,-0.006134033203125
0.20075,0.001220703125
0.201,-0.00189208984375
0.20125,0.008209228515625
0.2015,0.007598876953125
0.20175,0.002227783203125
0.202,0.0
0.20225,-0.009490966796875
0.2025,-0.003204345703125
0.20275,0.007476806640625
0.203,-0.007781982421875
0.20325,-0.005157470703125
0.2035,0.002166748046875
0.20375,-0.003326416015625
0.204,-0.000152587890625
0.20425,-0.003082275390625
0.2045,0.0020751953125
0.20475,0.006805419921875
0.205,0.0042724609375
0.20525,0.002288818359375
0.2055,0.001251220703125
0.20575,0.013946533203125
0.206,0.006744384765625
0.20625,0.001708984375
0.2065,0.00177001953125
0.20675,-0.002899169921875
0.207,-0.006256103515625
0.20725,-0.003753662109375
0.2075,-0.001800537109375
0.20775,-0.003692626953125
0.208,-0.00164794921875
0.20825,0.00347900390625
0.2085,0.00445556640625
0.20875,3.0517578125e-05
0.209,-0.001556396484375
0.20925,0.0050048828125
0.2095,0.009979248046875
0.20975,-0.001312255859375
0.21,-0.002838134765625
0.21025,0.003509521484375
0.2105,0.0
0.21075,-0.0006103515625
0.211,0.003631591796875
0.21125,0.002105712890625
0.2115,0.005157470703125
0.21175,0.00225830078125
0.212,-0.00152587890625
0.21225,0.00299072265625
0.2125,-0.003265380859375
0.21275,-0.00152587890625
0.213,0.0
0.21325,-0.0111083984375
0.2135,-0.003021240234375
0.21375,-0.0010986328125
0.214,-0.006744384765625
0.21425,0.006072998046875
0.2145,0.007659912109375
0.21475,0.002044677734375
0.215,0.006011962890625
0.21525,0.002532958984375
0.2155,0.001068115234375
0.21575,0.004730224609375
0.216,0.00048828125
0.21625,-0.00640869140625
0.2165,-0.00048828125
0.21675,0.00543212890625
0.217,0.002777099609375
0.21725,-0.001068115234375
0.2175,-0.002349853515625
0.21775,-0.00445556640625
0.218,0.0001220703125
0.21825,0.004608154296875
0.2185,-0.00946044921875
0.21875,-0.0030517578125
0.219,0.00091552734375
0.21925,-0.001678466796875
0.2195,0.00469970703125
0.21975,-0.008148193359375
0.22,-0.0018310546875
0.22025,0.003021240234375
0.2205,-0.003265380859375
0.22075,-0.004791259765625
0.221,-0.00341796875
0.22125,0.001708984375
0.2215,0.004547119140625
0.22175,0.001708984375
0.222,-0.00189208984375
0.22225,0.000701904296875
0.2225,-0.006072998046875
0.22275,-0.00994873046875
0.223,-0.000457763671875
0.22325,0.007080078125
0.2235,-0.00164794921875
0.22375,0.000213623046875
0.224,0.01171875
0.22425,-0.001556396484375
0.2245,-0.0078125
0.22475,0.00506591796875
0.225,0.001129150390625
0.22525,-0.005706787109375
0.2255,-0.01104736328125
0.22575,-0.006988525390625
0.226,0.00128173828125
0.22625,-0.0047607421875
0.2265,0.001312255859375
0.22675,-0.00091552734375
0.227,-0.003448486328125
0.22725,0.0001220703125
0.2275,-0.006439208984375
0.22775,6.103515625e-05
0.228,-0.000152587890625
0.22825,-0.00396728515625
0.2285,0.006622314453125
0.22875,0.00250244140625
0.229,-0.00335693359375
0.22925,-0.004302978515625
0.2295,-0.007598876953125
0.22975,0.005645751953125
0.23,-0.00506591796875
0.23025,-0.009979248046875
0.2305,0.007415771484375
0.23075,-0.0074462890625
0.231,-0.01507568359375
0.23125,-0.00018310546875
0.2315,-0.002227783203125
0.23175,-0.005706787109375
0.232,0.00115966796875
0.23225,-0.004302978515625
0.2325,-0.00384521484375
0.23275,0.003662109375
0.233,0.005401611328125
0.23325,-0.00079345703125
0.2335,-0.009490966796875
0.23375,0.005859375
0.234,0.008026123046875
0.23425,-0.001373291015625
0.2345,-0.00347900390625
0.23475,-0.000701904296875
0.235,-0.002197265625
0.23525,-0.004974365234375
0.2355,-0.002899169921875
0.23575,-0.005889892578125
0.236,0.00592041015625
0.23625,0.008697509765625
0.2365,0.003082275390625
0.23675,0.00775146484375
0.237,-9.1552734375e-05
0.23725,-0.007568359375
0.2375,-0.00457763671875
0.23775,-0.005523681640625
0.238,-0.00750732421875
0.23825,-0.00482177734375
0.2385,-6.103515625e-05
0.23875,-0.002532958984375
0.239,-0.0025634765625
0.23925,-0.000732421875
0.2395,-0.00225830078125
0.23975,-0.003814697265625
0.24,-0.000701904296875
0.24025,-0.0001220703125
0.2405,-0.004730224609375
0.24075,0.003448486328125
0.241,0.000396728515625
0.24125,0.003204345703125
0.2415,0.0020751953125
0.24175,-0.000152587890625
0.242,0.003570556640625
0.24225,-0.00079345703125
0.2425,0.002471923828125
0.24275,0.005584716796875
0.243,-0.000946044921875
0.24325,0.00244140625
0.2435,0.009552001953125
0.24375,-0.000640869140625
0.244,-0.000701904296875
0.24425,0.003143310546875
0.2445,-0.000762939453125
0.24475,-0.001495361328125
0.245,-0.003570556640625
0.24525,-0.001617431640625
0.2455,0.002532958984375
0.24575,0.001983642578125
0.246,-0.001922607421875
0.24625,0.00054931640625
0.2465,0.001190185546875
0.24675,0.003173828125
0.247,0.0009765625
0.24725,-0.005096435546875
0.2475,0.00201416015625
0.24775,0.00701904296875
0.248,-0.002166748046875
0.24825,-0.003875732421875
0.2485,0.009185791015625
0.24875,-6.103515625e-05
0.249,0.004913330078125
0.24925,0.009002685546875
0.2495,-0.000885009765625
0.24975,0.001983642578125
0.25,0.003173828125
0.25025,0.0020751953125
0.2505,0.0037841796875
0.25075,0.000152587890625
0.251,0.00384521484375
0.25125,0.0067138671875
0.2515,0.000396728515625
0.25175,0.00531005859375
0.252,0.011383056640625
0.25225,0.000335693359375
0.2525,0.003265380859375
0.25275,-0.00103759765625
0.253,-0.00091552734375
0.25325,0.008544921875
0.2535,-0.00244140625
0.25375,-0.00537109375
0.254,-0.000579833984375
0.25425,0.0068359375
0.2545,0.007781982421875
0.25475,-0.00189208984375
0.255,-0.004180908203125
0.25525,0.000335693359375
0.2555,-0.00164794921875
0.25575,-0.004150390625
0.256,-0.00146484375
0.25625,0.0009765625
0.2565,-0.0032958984375
0.25675,-0.004486083984375
0.257,-0.0006103515625
0.25725,-0.003570556640625
0.2575,0.001617431640625
0.25775,0.0009765625
0.258,-0.00518798828125
0.25825,0.006744384765625
0.2585,0.007110595703125
0.25875,-0.007232666015625
0.259,-0.00103759765625
0.25925,-0.003631591796875
0.2595,0.0018310546875
0.25975,0.008087158203125
0.26,-0.016754150390625
0.26025,-0.005615234375
0.2605,0.0074462890625
0.26075,-0.000518798828125
0.261,-0.002960205078125
0.26125,-0.004852294921875
0.2615,0.00091552734375
0.26175,-0.001983642578125
0.262,-0.004150390625
0.26225,-0.004425048828125
0.2625,0.000335693359375
0.26275,0.00244140625
0.263,-0.004913330078125
0.26325,-0.00677490234375
0.2635,-0.00518798828125
0.26375,-0.000732421875
0.264,-0.0028076171875
0.26425,0.00299072265625
0.2645,0.012786865234375
0.26475,-0.013031005859375
0.265,-0.00726318359375
0.26525,0.003997802734375
0.2655,-0.007232666015625
0.26575,-0.001617431640625
